taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
10072,54905720,2016-12-05T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/10072/54905720,"Pollom, R. 2017. Hippocampus ingens. The IUCN Red List of Threatened Species 2017: e.T10072A54905720. Accessed on 26 June 2026.",Hippocampus ingens,Giant Seahorse,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),True,False,VU,-84.67597474120154,8.893075979903148,range_polygon,1,1,6,2,3,200,0.9796321955241792,1,Extant,1,Resident,10072,self,1439333.0730951997,1410017.0184868143,1410017.0184868143,,SYNGNATHIFORM_FISHES.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10072,self,Pacific_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pacific_seahorse,https://www.wikidata.org/entity/Q2328113,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20ingens%20256105643.jpg
10082,17025021,2016-10-04T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/10082/17025021,"Oliveira, T. & Pollom, R. 2017. Hippocampus reidi. The IUCN Red List of Threatened Species 2017: e.T10082A17025021. Accessed on 26 June 2026.",Hippocampus reidi,Long-snout Seahorse,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,NT,Fishes (not comprehensive),True,False,NT,-75.3262735014836,18.86661920108296,range_polygon,1,1,12,4,9,200,0.82465279523628,1,Extant,1,Resident,10082,self,3182327.0449357363,2624314.8929622658,2624314.8929622658,,SYNGNATHIFORM_FISHES.shp,"IUCN Seahorse, Pipefish & Stickleback Specialist Group",2016,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"IUCN Seahorse, Pipefish & Stickleback Specialist Group 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",10082,self,Slender_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Slender_seahorse,https://www.wikidata.org/entity/Q132985,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20reidi%20brasil.jpeg
10087,17252219,2012-09-06T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/10087/17252219,"Wiswedel, S. 2015. Hippocampus trimaculatus. The IUCN Red List of Threatened Species 2015: e.T10087A17252219. Accessed on 26 June 2026.",Hippocampus trimaculatus,Three-spot Seahorse,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),True,False,VU,150.60906261167014,-16.898885134332115,range_polygon,1,1,19,1,19,200,1.0,1,Extant,1,Resident,10087,self,13331880.675773611,13331880.675773611,13331880.675773611,,SYNGNATHIFORM_FISHES.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10087,self,Flat-faced_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Flat-faced_seahorse,https://www.wikidata.org/entity/Q301880,https://commons.wikimedia.org/wiki/Special:FilePath/TakakuraTy.jpg
10088,46721312,2016-10-05T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/10088/46721312,"Harasti, D. & Pollom, R. 2017. Hippocampus whitei. The IUCN Red List of Threatened Species 2017: e.T10088A46721312. Accessed on 26 June 2026.",Hippocampus whitei,White's Seahorse,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,EN,Fishes (not comprehensive),True,False,EN,153.9203223356622,-29.19846688831524,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10088,self,128427.89111714126,128427.89111714126,128427.89111714126,,SYNGNATHIFORM_FISHES.shp,"IUCN Seahorse, Pipefish & Stickleback Specialist Group",2017,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"IUCN Seahorse, Pipefish & Stickleback Specialist Group 2017. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",10088,self,New_Holland_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/New_Holland_seahorse,https://www.wikidata.org/entity/Q301403,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20whitei%202.jpg
11130,124708500,2009-02-04T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/11130/124708500,"Choat, J.H., Pollard, D. & Sadovy, Y.J. 2010. Lachnolaimus maximus (errata version published in 2018). The IUCN Red List of Threatened Species 2010: e.T11130A124708500. Accessed on 26 June 2026.",Lachnolaimus maximus,Hogfish,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-75.22809727568625,18.21019890722609,range_polygon,1,1,15,2,14,200,0.9904245288227428,1,Extant,1,Resident,11130,self,3340898.9447987815,3308908.2632467314,3308908.2632467314,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2009,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2009. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11130,self,Hogfish,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hogfish,https://www.wikidata.org/entity/Q1278753,https://commons.wikimedia.org/wiki/Special:FilePath/Hogfish.JPG
12137,263072030,2024-07-11T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/12137/263072030,"Bennett, R., Mann, B.Q. & Lamberth, S.J. 2025. Lithognathus lithognathus. The IUCN Red List of Threatened Species 2025: e.T12137A263072030. Accessed on 26 June 2026.",Lithognathus lithognathus,White Steenbras,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,EN,Fishes (not comprehensive),True,False,EN,29.090953293991745,-32.65439222543392,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12137,self,227066.6149731759,227066.6149731759,227066.6149731759,,SEABREAMS_SNAPPERS_GRUNTS.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12137,self,White_steenbras,en,en.wikipedia.org,https://en.wikipedia.org/wiki/White_steenbras,https://www.wikidata.org/entity/Q2089224,https://commons.wikimedia.org/wiki/Special:FilePath/Lithognathus%20lithognathus.jpg
12416,161245983,2015-10-10T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/12416/161245983,"Lindeman, K., Anderson, W., Carpenter, K.E., Claro, R., Cowan, J., Padovani-Ferreira, B., Rocha, L.A., Sedberry, G. & Zapp-Sluis, M. 2016. Lutjanus analis (errata version published in 2019). The IUCN Red List of Threatened Species 2016: e.T12416A161245983. Accessed on 26 June 2026.",Lutjanus analis,Mutton Snapper,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,NT,Fishes (not comprehensive),True,False,NT,-69.03959776299007,12.771105929606284,range_polygon,1,1,46,2,45,200,0.991406605011798,1,Extant,1,Resident,12416,self,3722371.62857147,3690383.818874278,3690383.818874278,,SEABREAMS_SNAPPERS_GRUNTS.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12416,self,Mutton_snapper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mutton_snapper,https://www.wikidata.org/entity/Q2692345,https://commons.wikimedia.org/wiki/Special:FilePath/Lutjanus%20analis%20332942911.jpg
12417,506633,2015-10-10T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/12417/506633,"Lindeman, K., Anderson, W., Carpenter, K.E., Claro, R., Cowan, J., Padovani-Ferreira, B., Rocha, L.A., Sedberry, G. & Zapp-Sluis, M. 2016. Lutjanus cyanopterus. The IUCN Red List of Threatened Species 2016: e.T12417A506633. Accessed on 26 June 2026.",Lutjanus cyanopterus,Cubera Snapper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,VU,Fishes (not comprehensive),True,False,VU,-77.16536952508314,9.362354424015294,range_polygon,1,1,33,2,32,200,0.9925690950153152,1,Extant,1,Resident,12417,self,4304804.463390895,4272815.87044579,4272815.87044579,,SEABREAMS_SNAPPERS_GRUNTS.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12417,self,Cubera_snapper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cubera_snapper,https://www.wikidata.org/entity/Q3242749,https://commons.wikimedia.org/wiki/Special:FilePath/Gfp-cubera-snapper.jpg
14049,100466315,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/14049/100466315,"Erisman, B. & Craig, M.T. 2018. Mycteroperca jordani. The IUCN Red List of Threatened Species 2018: e.T14049A100466315. Accessed on 26 June 2026.",Mycteroperca jordani,Gulf Grouper,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,EN,Fishes (not comprehensive),True,False,EN,-111.46885108239805,19.015870178906688,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,14049,self,300528.0274512576,300528.0274512576,300528.0274512576,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,14049,self,Gulf_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Gulf_grouper,https://www.wikidata.org/entity/Q2109519,https://commons.wikimedia.org/wiki/Special:FilePath/Gulf%20grouper.png
14050,46910927,2016-11-21T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/14050/46910927,"Koenig, C., Bertoncini, A.A. & Ferreira, B. 2018. Mycteroperca microlepis. The IUCN Red List of Threatened Species 2018: e.T14050A46910927. Accessed on 26 June 2026.",Mycteroperca microlepis,Gag,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,-83.33564451492919,26.68385146885368,range_polygon,1,1,30,3,28,200,0.7815478325719061,1,Extant,1,Resident,14050,self,1037502.3614258762,810857.7218606279,810857.7218606279,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,14050,self,Mycteroperca_microlepis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mycteroperca_microlepis,https://www.wikidata.org/entity/Q2780946,https://commons.wikimedia.org/wiki/Special:FilePath/MycteropercaMicrolepis.jpg
14051,150898663,2022-09-15T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/14051/150898663,"Ramírez, J., Moity, N., Rivera, F.E., Brandt, M., Andrade, S., Bensted-Smith, W., Domínguez, O., Espinoza, E., Grove, J.S., Keith, I., Suárez, J., Tapia, I. & Tirado-Sánchez, N. 2023. Mycteroperca olfax. The IUCN Red List of Threatened Species 2023: e.T14051A150898663. Accessed on 26 June 2026.",Mycteroperca olfax,Sailfin Grouper,EN,Decreasing,,500-2000,443582,species,,[],ACTINOPTERYGII,GROUPERS,EN,Fishes (not comprehensive),True,False,EN,-90.74735440928774,-0.075107354493768,range_polygon,1,2,3,2,1,200,0.7219776142652812,1,Extant,1,Resident,14051,self,234472.19441036295,169283.67553193905,169283.67553193905,,GROUPERS.shp,IUCN Marine Biodiversity Unit,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,14051,self,Sailfin_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sailfin_grouper,https://www.wikidata.org/entity/Q2243106,https://commons.wikimedia.org/wiki/Special:FilePath/Mycteroperca%20olfax.png
